2.5567517579040606,8.1857187865994305
2.3264511760922812,9.1915394442191438
2.5181434208210147,8.7702666274471373
2.2424140048821077,8.8846504949275822
2.2285869769395044,8.5151366319788711
2.7510520452552552,8.6282121846654931
3.1298155162611248,8.4351594090749238
2.249847776724347,9.2554577610189988
2.7313370892965101,8.5522623471407648
2.5628737234761001,8.5383207133688952
2.0581580994279949,8.9347314566146778
2.3909512620486999,8.9323905501048184
2.0809689476262956,9.2591955836937334
2.4925051620283569,8.7706818121784966
2.280411700372496,8.7359004308791715
2.8731903113110429,8.7704357202507595
2.7836818210817027,8.771977413347475
2.8138377160285772,8.5123241232585283
2.9820815010717894,8.7930643858156383
2.6553589338391861,8.8891535440792389
1.982167324997316,8.7232098266802289
2.8609993285439286,8.9130218787891486
2.0027082486733301,8.9460980024934038
2.1411011387183598,8.3085734120450798
2.210639565230156,9.1917655629142221
2.7075272636489918,9.3131095631676928
2.3959302921943499,9.3234972566381131
1.9420854884883232,9.2215760279026853
2.6396617784709688,8.3346118059827443
2.8685952095664993,8.1244632653845912
2.3348872579538522,9.5446890406774259
2.4478228392491519,8.3367694028300594
2.4545242453976059,9.1330812248589606
2.4635947638162845,9.54390941184203
2.4423181383244859,8.860760887484215
1.8393119251115506,8.4131303387676546
2.0904770858230046,9.1732785199390623
2.3754344096004654,9.0729977399814139
2.4455679816726299,8.4779932428200677
2.526357371006891,8.7809650862680009
2.3180681969593402,8.9613733174544112
2.690152787498385,8.1411931036212692
2.1460397099640511,8.6141304355235846
2.8195132149435587,9.1938922837860559
2.2758746275451953,9.3271476532325348
3.0538814691540357,8.8161511726271975
3.2369984305777777,8.4005492202414143
2.216313258335818,8.8278472412299998
2.1096905123537559,8.8803499957810121
2.5770472965447588,8.4774552142261967
2.3367271374500858,8.8973049594890607
2.0992093874231834,9.3535100060390075
1.9967005921976411,9.0116996380601275
2.6842103665085721,8.9101067674502357
2.8472983567848429,9.2792967215833695
1.8422265301868705,9.0041518704788199
2.4218992501736074,8.8794021564497569
2.1808829931477511,8.9016968826589853
2.0321223789821623,8.9264890651150548
2.5655226408868401,8.5333237318990083
1.8980475402387502,9.2453381210155978
2.2584952111141363,8.3083022084703497
2.9336170742523446,9.2675075426801978
2.5559954138586241,8.9229521961390592
2.0436831946454692,8.6997865687854521
2.1359639665584269,8.5579024374818342
2.2280314934885843,8.8497818749694481
3.1595715436200065,8.8894106364776846
2.197652321695422,9.2238450777559589
1.7777469110572106,8.773057562805084
2.3340647735349727,7.9966585321219998
2.5439865843617095,8.5160823418370839
2.270077185968248,8.8068877986961613
2.156123047429757,8.8176186803542169
2.682332557065402,8.7635725492842571
1.973273980890752,8.6152239800737913
1.9323876865076699,8.9124363698172129
1.9662808493539927,8.7455078195393785
2.6957565457613391,8.5545475521884349
2.5586707592656834,8.4978023730632799
2.4417176885742053,8.7354166543365732
2.2626666739650565,9.5326369550763488
2.5425952988775711,9.0389007291032577
2.452279898903944,8.9468465342744157
3.0118699729262386,9.2242902335292118
2.6475299466703359,8.5819779466303139
2.868260363592658,8.7936866541871357
1.9935710278106862,9.0416630717059654
3.0971040670256911,8.7572947579382419
3.0491097772627329,9.0177802938865881
2.1708086210518984,8.6031831939521322
2.083898672986499,9.3327713505292191
2.2107643114359998,8.8187290993837788
2.4575250803035833,8.8399494029234944
3.0978161610663211,9.2513973915908281
2.0501579831102479,8.6336942942861707
1.9707012008339153,8.9048420562418134
2.5127623734537865,9.0738484203792602
1.9782852506478257,9.1092962681270251
2.3525273854227668,8.1292768555346395
2.2787761814621392,8.4450630580423134
2.409379410333413,8.9124298557347625
2.8754775680546119,8.6776523101326504
2.1704348612716102,8.3972159632981445
2.5357038516783104,8.6927265454501708
2.272986851657008,8.9000841377261395
2.3491050370272779,8.2348995456981484
2.6900459915238906,8.4419960894859596
2.8083964620176816,8.7564158772994318
2.8525862529630857,8.7358755550326244
2.7240395196121168,8.8657333573166515
3.3289352017915417,9.3799571010084435
2.5276850617365256,9.3668200558595114
2.7967731777798104,8.722276464457865
1.9238605351858089,8.9062030930320049
2.2937244914404005,8.7037695939260651
1.9788879868513898,8.730570348303166
1.6220998659893315,8.1148896536557871
2.3289574345617248,8.8838537622470906
2.3254957974785513,9.0161519348349159
2.2226741402537802,8.9973073465929598
2.7922228077106941,9.5106245731651597
2.4749813311099294,8.4970242175068655
2.6564981264776208,8.3888256308620957
3.3617988739925755,9.0359425403029512
2.6596722509345025,8.7600676937780317
2.1392732573540734,9.0185049496938223
2.7430708825003798,8.8138755364949297
2.3628999065030629,9.285057019856664
2.2932710075620704,9.0445983310039217
2.8226558611151216,9.5421231997599776
1.9546861574418932,8.8673661708676459
2.7719572618580148,9.1890860077017198
2.5984625163550725,8.5157875402827798
2.2564279246423649,8.3808334256279515
2.2302339823805011,9.228398621645594
2.9249866573235628,8.5901624501182301
2.3270867710563738,9.569576542354584
2.4060819462853731,8.289273337153805
2.2450856503050001,8.643108803712531
2.5243866931333421,9.0902308272603864
2.4850188569895093,8.268630149740142
2.6752709725632062,8.5467020125776454
2.4492440599604821,9.0245326104739654
2.9916499054889121,8.0182481685872737
2.3243318059966445,8.8023686326548169
2.6185792110560224,8.5304970867419421
2.996223666304747,8.7806654472693797
2.7529528713361788,9.1530996688744164
2.5863085522344527,9.0457149381057089
2.159053018921699,8.2586293110692175
2.6941362349737306,8.9716455979914311
2.0902477921410361,8.6848559898560982
1.379630339613529,8.9298394220103852
2.9088700961931737,9.3433196646892327
2.5749239527614738,8.9121722744490164
2.2897436522924854,8.4763354090991374
2.154783104059327,8.8593470005462454
2.3929457906848413,9.1214046577756669
3.0092603212575977,9.3430676835562672
2.4446788941152526,8.6346691361803565
2.3365743168057032,9.1035616880093926
2.3461099407191122,8.9737954835549196
2.6320137130287162,8.8581725523009247
2.6463922983495691,8.3574767168730109
2.5818964390064076,8.6693266531496267
2.4161565138125112,8.3771951158051241
2.3376952213662703,8.6717923407989836
2.574143058166793,9.5679032882154349
2.1431618399817038,8.451707472533851
2.5407674079922495,8.9253845517438481
1.7594373938883576,8.4566990364643893
